doc_id;bank;field;model_value;model_conf;confidence_source;disagreement;snippet;gold_value;verdict;note;protokol
kuveyt-turk--kampanya-arsivi-esnafa-ozel-avantajli-arac-finansmani;kuveyt-turk;campaign_type;Finansman;0.70;classifier;;Ana Sayfa Kampanyalar Kampanya Arşivi Esnafa Özel Avantajlı Araç Finansmanı! Araç almanın tam zamanı! Esnaf müşterilere özel sunduğumuz avantajlı finansman oranları ile işinize değer katacak araçlara kolaylıkla sahip ola …;;;;v2
kuveyt-turk--kampanya-arsivi-esnafa-ozel-avantajli-arac-finansmani;kuveyt-turk;vade_ay;12;0.85;rule_heuristic;;…syon tutarlarını, vadeyi, kampanya tarihlerini ve kampanya şartlarını değişiklik yapma hakkına sahiptir. Vade Kar Oranı [12 Ay] 3.42 18 Ay 3.50 24 Ay 3.25 36 Ay 3.09 48 Ay 3.09 60 Ay 3.09 Uygulamayı İndir QR Kodunu Okut;;;;v2
kuveyt-turk--kampanya-arsivi-esnafa-ozel-avantajli-arac-finansmani;kuveyt-turk;kampanya_suresi;2025-12-31;0.72;rule_heuristic;;…umuz avantajlı finansman oranları ile işinize değer katacak araçlara kolaylıkla sahip olabilirsiniz. Kampanya Tarihleri [25.11.2025] - 31.12.2025 Kampanya Süresi Doldu! Kampanyayı Paylaş Facebook'da paylaş X'de paylaş LinkedIn'de paylaş Whatsapp'da pay…;;;;v2
kuveyt-turk--kampanya-arsivi-hepsiburada-alisveris-finansmaninda-enerji-tasarrufu-haftasina-o;kuveyt-turk;campaign_type;Finansman;0.70;classifier;;Ana Sayfa Kampanyalar Kampanya Arşivi Hepsiburada Alışveriş Finansmanı'nda Enerji Tasarrufu Haftasına Özel %3.99 Kar Oranı Fırsatı! Daha yaşanılabilir bir dünya için Enerji Haftasına özel oran Hepsiburada Alışveriş Finan …;;;;v2
kuveyt-turk--kampanya-arsivi-hepsiburada-alisveris-finansmaninda-enerji-tasarrufu-haftasina-o;kuveyt-turk;kar_payi_orani;3.99;0.85;rule_heuristic;;…ulamasından Seçili A Enerji Sınıfı ürünlerinden oluşturacağınız sepetinizi Kuveyt Türk Alışveriş Finansmanı ile ödeyin, [%3.99] kar payı oranı ile avantajlı alışverişin tadını çıkarın! Kuveyt Türk Alışveriş Finansmanı Hepsiburada kampanyası ile kr…;;;;v2
kuveyt-turk--kampanya-arsivi-hepsiburada-alisveris-finansmaninda-enerji-tasarrufu-haftasina-o;kuveyt-turk;finansman_tutari;"{""currency"": ""TRY"", ""value"": 13.68222}";0.50;rule_heuristic;;…n örnek ödeme planı: Aylık kar payı oranı %3,99, aylık maliyet %5,2899, yıllık maliyet %85,6273. Ödenecek toplam tutar: [13,682.22 TL]. Bu ödeme planı bilgi amaçlı olup Kuveyt Türk Katılım Bankası A.Ş.'yi hiçbir şekilde taahhüt altına sokmaz.;;;;v2
kuveyt-turk--kampanya-arsivi-hepsiburada-alisveris-finansmaninda-enerji-tasarrufu-haftasina-o;kuveyt-turk;vade_ay;12;0.85;rule_heuristic;;…rabilir. Kuveyt Türk Hepsiburada Alışveriş Finansmanı hakkında daha fazla detaylı bilgi almak için tıklayabilirsiniz. **[12 ay] vadeli 10.000 TL'lik başvuru için örnek ödeme planı: Aylık kar payı oranı %3,99, aylık maliyet %5,2899, yıllık maliyet …;;;;v2
kuveyt-turk--kampanya-arsivi-hepsiburada-alisveris-finansmaninda-enerji-tasarrufu-haftasina-o;kuveyt-turk;kampanya_suresi;2025-01-20;0.72;rule_heuristic;;…! Daha yaşanılabilir bir dünya için Enerji Haftasına özel oran Hepsiburada Alışveriş Finansmanı'nda! Kampanya Tarihleri [6.01.2025] - 20.01.2025 Kampanya Süresi Doldu! Kampanyayı Paylaş Facebook'da paylaş X'de paylaş LinkedIn'de paylaş Whatsapp'da pay…;;;;v2
kuveyt-turk--kampanya-arsivi-hepsiburada-kasim-indirimlerinde-199-oranli-kuveyt-turk-alisveri;kuveyt-turk;campaign_type;Finansman;0.70;classifier;;Ana Sayfa Kampanyalar Kampanya Arşivi Hepsiburada Kasım İndirimlerinde %1.99 Oranlı Kuveyt Türk Alışveriş Finansmanı Fırsatı! Efsane indirimler Hepsiburada'da, %1.99 kar oranlı 36 aya varan taksit fırsatı Kuveyt Türk Alı …;;;;v2
kuveyt-turk--kampanya-arsivi-hepsiburada-kasim-indirimlerinde-199-oranli-kuveyt-turk-alisveri;kuveyt-turk;finansman_tutari;"{""currency"": ""TRY"", ""value"": 12.13579}";0.50;rule_heuristic;;…u için örnek ödeme planı: Aylık kar oranı %1,99, aylık maliyet %2,9436, yıllık maliyet %35,3242. Ödenecek toplam tutar: [12,135.79 TL]. Bu Ödeme Planı bilgi amaçlı olup Kuveyt Türk Katılım Bankası A.Ş.'yi hiçbir şekilde taahhüt altına sokmaz.;;;;v2
kuveyt-turk--kampanya-arsivi-hepsiburada-kasim-indirimlerinde-199-oranli-kuveyt-turk-alisveri;kuveyt-turk;vade_ay;6;0.85;rule_heuristic;;…a 12 taksit, 12.000 TL'nin üzerinde ise en fazla 3 taksit olarak vadelendirilmektedir. Tablet alışverişleriniz en fazla [6 ay] vadelendirilmektedir. Bilgisayar alışverişleriniz en fazla 12 ay vadelendirilmektedir. 12 ay vadeli 10.000 TL'lik başvu…;;;;v2
kuveyt-turk--kampanya-arsivi-hepsiburada-kasim-indirimlerinde-199-oranli-kuveyt-turk-alisveri;kuveyt-turk;taksit_sayisi;12;0.85;rule_heuristic;;…ında değişiklik yapabilir ya da kampanyayı sonlandırabilir. **Cep Telefonu alışverişleriniz 12.000 TL'ye kadar en fazla [12 taksit], 12.000 TL'nin üzerinde ise en fazla 3 taksit olarak vadelendirilmektedir. Tablet alışverişleriniz en fazla 6 ay vadele…;;;;v2
kuveyt-turk--kampanya-arsivi-hepsiburada-kasim-indirimlerinde-199-oranli-kuveyt-turk-alisveri;kuveyt-turk;kampanya_suresi;2024-11-30;0.72;rule_heuristic;;…r Hepsiburada'da, %1.99 kar oranlı 36 aya varan taksit fırsatı Kuveyt Türk Alışveriş Finansmanı'nda! Kampanya Tarihleri [1.11.2024] - 30.11.2024 Kampanya Süresi Doldu! Kampanyayı Paylaş Facebook'da paylaş X'de paylaş LinkedIn'de paylaş Whatsapp'da pay…;;;;v2
kuveyt-turk--kampanya-arsivi-ihracatta-yuzunuzu-guldurecek-uygun-oranli-ihracat-tesvikli-tl-f-2;kuveyt-turk;campaign_type;Finansman;0.60;classifier;;Ana Sayfa Kampanyalar Kampanya Arşivi İhracatta Yüzünüzü Güldürecek Uygun Oranlı İhracat Teşvikli TL Finansmanı Kuveyt Türk'te Net ihracatçı firmalara özel uygun oranlı ihracat finansmanı! Kampanya Tarihleri 5.02.2025 - …;;;;v2
kuveyt-turk--kampanya-arsivi-ihracatta-yuzunuzu-guldurecek-uygun-oranli-ihracat-tesvikli-tl-f-2;kuveyt-turk;kampanya_suresi;2025-06-30;0.72;rule_heuristic;;… Teşvikli TL Finansmanı Kuveyt Türk'te Net ihracatçı firmalara özel uygun oranlı ihracat finansmanı! Kampanya Tarihleri [5.02.2025] - 30.06.2025 Kampanya Süresi Doldu! Kampanyayı Paylaş Facebook'da paylaş X'de paylaş LinkedIn'de paylaş Whatsapp'da pay…;;;;v2
kuveyt-turk--kampanya-arsivi-isletmelere-ozel-finansman;kuveyt-turk;campaign_type;Kart;0.60;classifier;;Ana Sayfa Kampanyalar Kampanya Arşivi İşletmelere Özel Finansman İşletmelere özel hızlı, uygun oranlı ve esnek vadeli finansman Kuveyt Türk'te! Kampanya Tarihleri 9.02.2024 - 9.02.2025 Kampanya Süresi Doldu! Kampanyayı P …;;;;v2
kuveyt-turk--kampanya-arsivi-isletmelere-ozel-finansman;kuveyt-turk;kampanya_suresi;2025-02-09;0.72;rule_heuristic;;…melere Özel Finansman İşletmelere özel hızlı, uygun oranlı ve esnek vadeli finansman Kuveyt Türk'te! Kampanya Tarihleri [9.02.2024] - 9.02.2025 Kampanya Süresi Doldu! Kampanyayı Paylaş Facebook'da paylaş X'de paylaş LinkedIn'de paylaş Whatsapp'da payl…;;;;v2
kuveyt-turk--kampanya-arsivi-kobilere-ozel-teminat-mektubu-kampanyasi-scr;kuveyt-turk;kampanya_suresi;2026-03-31;0.72;rule_heuristic;;…panyası Kesin, Geçici ve Avans Kamu İhale, Vergi İade ve KOSGEB Teminat Mektuplarında 0,50 Komisyon! Kampanya Tarihleri [18.02.2026] - 31.03.2026 Kampanya Süresi Doldu! Kampanyayı Paylaş Facebook'da paylaş X'de paylaş LinkedIn'de paylaş Whatsapp'da pay…;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-musterilerine-ozel-199-oranli-kar-payli-taksitlendir;kuveyt-turk;campaign_type;Taşıt Finansmanı;0.60;classifier;;Ana Sayfa Kampanyalar Kampanya Arşivi Kuveyt Türk Müşterilerine Özel %1,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kuveyt Türk Müşterilerine Özel %1,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kampanya Tarihleri 17.02.2 …;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-musterilerine-ozel-199-oranli-kar-payli-taksitlendir;kuveyt-turk;vade_ay;6;0.85;rule_heuristic;;…aksitlendirme imkanı! Kuveyt Türk bireysel kredi kart müşterilerine özel, yapacakları harcamalarda %1.99 vade farkı ile [6 aya] kadar taksit imkanı! Kuveyt Türk bireysel kredi kart ile harcama yapmadan önce Kart Ayarları sekmesinden 2 ila 6 taksit…;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-musterilerine-ozel-199-oranli-kar-payli-taksitlendir;kuveyt-turk;taksit_sayisi;6;0.85;rule_heuristic;;…le 6 aya kadar taksit imkanı! Kuveyt Türk bireysel kredi kart ile harcama yapmadan önce Kart Ayarları sekmesinden 2 ila [6 taksit] arasında seçim yaparak, 100 TL ve üzeri harcamalarınızı %1.99 oranında kar payı ile taksitlendirebilirsiniz. Kampanya k…;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-musterilerine-ozel-199-oranli-kar-payli-taksitlendir;kuveyt-turk;kampanya_suresi;2026-06-07;0.72;rule_heuristic;;…aksitlendirme Fırsatı! Kuveyt Türk Müşterilerine Özel %1,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kampanya Tarihleri [17.02.2026] - 7.06.2026 Kampanya Süresi Doldu! Kampanyayı Paylaş Facebook'da paylaş X'de paylaş LinkedIn'de paylaş Whatsapp'da payl…;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-musterilerine-ozel-269-oranli-kar-payli-taksitlendir;kuveyt-turk;campaign_type;Taşıt Finansmanı;0.60;classifier;;Ana Sayfa Kampanyalar Kampanya Arşivi Kuveyt Türk Müşterilerine Özel %2,69 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kuveyt Türk Müşterilerine Özel %2,69 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kampanya Tarihleri 8.06.20 …;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-musterilerine-ozel-269-oranli-kar-payli-taksitlendir;kuveyt-turk;vade_ay;6;0.85;rule_heuristic;;…aksitlendirme imkanı! Kuveyt Türk bireysel kredi kart müşterilerine özel, yapacakları harcamalarda %2.69 vade farkı ile [6 aya] kadar taksit imkanı! Kuveyt Türk bireysel kredi kart ile harcama yapmadan önce Kart Ayarları sekmesinden 2 ila 6 taksit…;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-musterilerine-ozel-269-oranli-kar-payli-taksitlendir;kuveyt-turk;taksit_sayisi;6;0.85;rule_heuristic;;…le 6 aya kadar taksit imkanı! Kuveyt Türk bireysel kredi kart ile harcama yapmadan önce Kart Ayarları sekmesinden 2 ila [6 taksit] arasında seçim yaparak, 100 TL ve üzeri harcamalarınızı %2.69 oranında kar payı ile taksitlendirebilirsiniz. Kampanya k…;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-musterilerine-ozel-269-oranli-kar-payli-taksitlendir;kuveyt-turk;kampanya_suresi;2026-07-06;0.72;rule_heuristic;;…aksitlendirme Fırsatı! Kuveyt Türk Müşterilerine Özel %2,69 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kampanya Tarihleri [8.06.2026] - 6.07.2026 Kampanya Süresi Doldu! Kampanyayı Paylaş Facebook'da paylaş X'de paylaş LinkedIn'de paylaş Whatsapp'da payl…;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-ten-pazarci-esnafa-pos-cebinde;kuveyt-turk;campaign_type;Finansman;0.60;classifier;;Ana Sayfa Kampanyalar Kampanya Arşivi Kuveyt Türk' ten Pazarcı Esnafa: Pos Cebinde! POS cihazınızı cebinize taşıyan mobil uygulamamız CebimPOS ile artık ödeme almak çok kolay. Kampanya Tarihleri 9.10.2025 - 31.12.2025 Ka …;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-ten-pazarci-esnafa-pos-cebinde;kuveyt-turk;vade_ay;3;0.55;rule_heuristic;;…2 Gün Bloke Komisyonsuz, Banka Kartlarında 15 Gün Bloke Komisyonsuz Bu POS kampanyası, yeni POS müşterilerimiz için ilk [3 ay] boyunca geçerli olup, nakit akışınızı rahatlatacak uygun komisyon oranları sunmaktadır. Ödeme süreçlerinizi Kuveyt Türk…;;;;v2
kuveyt-turk--kampanya-arsivi-kuveyt-turk-ten-pazarci-esnafa-pos-cebinde;kuveyt-turk;kampanya_suresi;2025-12-31;0.72;rule_heuristic;;…Cebinde! POS cihazınızı cebinize taşıyan mobil uygulamamız CebimPOS ile artık ödeme almak çok kolay. Kampanya Tarihleri [9.10.2025] - 31.12.2025 Kampanya Süresi Doldu! Kampanyayı Paylaş Facebook'da paylaş X'de paylaş LinkedIn'de paylaş Whatsapp'da pay…;;;;v2
kuveyt-turk--kampanyalar-kampanya-arsivi-2;kuveyt-turk;campaign_type;Finansman;0.70;classifier;;Ana Sayfa Kampanyalar Kampanyalar Kendim İçin İşim İçin Güncel Kampanyalar Yıl Seçiniz 2026 2025 2024 2023 2021 Ay Seçiniz 31.07.2026 MTV Ödemelerinizde Vade Farksız 3 Taksit Fırsatı! Kuveyt Türk Tüzel Kredi Kartlarınızl …;;;;v2
kuveyt-turk--kampanyalar-kampanya-arsivi-2;kuveyt-turk;taksit_sayisi;;;;;…İşim İçin Güncel Kampanyalar Yıl Seçiniz 2026 2025 2024 2023 2021 Ay Seçiniz 31.07.2026 MTV Ödemelerinizde Vade Farksız [3 Taksit] Fırsatı! Kuveyt Türk Tüzel Kredi Kartlarınızla 200 TL ve üzeri Motorlu Taşıtlar Vergisi (MTV) ödemelerinizi 31 Temmuz 2…;;;;v2
kuveyt-turk--kampanyalar-kampanya-arsivi-2;kuveyt-turk;kampanya_suresi;2026-06-30;0.72;rule_heuristic;;… Sayfa Kampanyalar Kampanyalar Kendim İçin İşim İçin Güncel Kampanyalar Yıl Seçiniz 2026 2025 2024 2023 2021 Ay Seçiniz [31.07.2026] MTV Ödemelerinizde Vade Farksız 3 Taksit Fırsatı! Kuveyt Türk Tüzel Kredi Kartlarınızla 200 TL ve üzeri Motorlu Taşıtla…;;;;v2
kuveyt-turk--kart-kampanyalari-kuveyt-turk-musterilerine-ozel-299-oranli-kar-payli-taksitlend;kuveyt-turk;campaign_type;Taşıt Finansmanı;0.60;classifier;;Ana Sayfa Kampanyalar Kendim İçin Kart Kampanyaları Kuveyt Türk Müşterilerine Özel %2,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kuveyt Türk Müşterilerine Özel %2,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kart Taksit …;;;;v2
kuveyt-turk--kart-kampanyalari-kuveyt-turk-musterilerine-ozel-299-oranli-kar-payli-taksitlend;kuveyt-turk;vade_ay;9;0.85;rule_heuristic;;…aksitlendirme imkanı! Kuveyt Türk bireysel kredi kart müşterilerine özel, yapacakları harcamalarda %2.99 vade farkı ile [9 aya] kadar taksit imkanı! Kuveyt Türk bireysel kredi kart ile harcama yapmadan önce Kart Ayarları sekmesinden 2 ila 9 taksit…;;;;v2
kuveyt-turk--kart-kampanyalari-kuveyt-turk-musterilerine-ozel-299-oranli-kar-payli-taksitlend;kuveyt-turk;taksit_sayisi;9;0.85;rule_heuristic;;…le 9 aya kadar taksit imkanı! Kuveyt Türk bireysel kredi kart ile harcama yapmadan önce Kart Ayarları sekmesinden 2 ila [9 taksit] arasında seçim yaparak, 100 TL ve üzeri harcamalarınızı %2.99 oranında kar payı ile taksitlendirebilirsiniz. Kampanya k…;;;;v2
kuveyt-turk--kart-kampanyalari-kuveyt-turk-musterilerine-ozel-299-oranli-kar-payli-taksitlend;kuveyt-turk;kampanya_suresi;2026-12-31;0.72;rule_heuristic;;… Kuveyt Türk Müşterilerine Özel %2,99 Oranlı Kar Paylı Taksitlendirme Fırsatı! Kart Taksit Hesaplama Kampanya Tarihleri [7.07.2026] - 31.12.2026 Kampanyayı Paylaş Facebook'da paylaş X'de paylaş LinkedIn'de paylaş Whatsapp'da paylaş Kuveyt Türk bireyse…;;;;v2
kuveyt-turk--katilma-hesaplari-yuvam-tl-katilma-hesabi;kuveyt-turk;campaign_type;Konut Finansmanı;0.60;classifier;;Ana Sayfa Kendim İçin Hesaplar Katılma Hesapları Yuvam TL Katılma Hesabı Katılma Hesabı Dijital Katılma Hesabı Hoş Geldin Katılma Hesabı Sepet Hesap İncir Katılma Hesabı Ara Dönem Kâr Payı Ödemeli Hesaplar Yuvam TL Katıl …;;;;v2
kuveyt-turk--katilma-hesaplari-yuvam-tl-katilma-hesabi;kuveyt-turk;vade_ay;3;0.85;rule_heuristic;;…i oranları, tercih edilen vade oranına göre değişir. Bu koşula uygun olarak ilave getiri oranları şu şekilde sıralanır: [3 ay] vadeli hesap için %1 (Yıllık) 6 ay vadeli hesap için %2 (Yıllık) 12 ay vadeli hesap için %3 (Yıllık) Yuvam TL Katılma H…;;;;v2
kuveyt-turk--katilma-hesaplari-yuvam-tl-katilma-hesabi;kuveyt-turk;kampanya_suresi;;;;;…eya hakkı olanlar Türkiye'deki adres kayıt sistemindeki yerleşim yeri hanesinde yurt dışından bir adres kayıtlı olanlar [29.5.2009] tarihli ve 5901 sayılı Türk Vatandaşlığı Kanunu'nun 28. maddesi kapsamında verilen Mavi Kart'a sahip olanlar ve yurt dı…;;;;v2
kuveyt-turk--musteri-ol-kampanyalari-kuveyt-turk-mobilden-musterimiz-olun-ozel-kur-firsatini-;kuveyt-turk;kampanya_suresi;2026-09-01;0.72;rule_heuristic;;…en müşterimiz olan bireysel müşterilerimize özel avantajlı kur fırsatları Kuveyt Türk'te! Müşteri Ol Kampanya Tarihleri [15.05.2026] - 1.09.2026 Kampanyayı Paylaş Facebook'da paylaş X'de paylaş LinkedIn'de paylaş Whatsapp'da paylaş Kuveyt Türk Mobil 'd…;;;;v2
kuveyt-turk--pos-kampanyalari-kuveyt-turkten-yeni-musterilere-ozel-pos-kampanyasi;kuveyt-turk;campaign_type;İhtiyaç Finansmanı;0.60;classifier;;Ana Sayfa Kampanyalar İşim İçin POS Kampanyaları Kuveyt Türk'ten Yeni Müşterilere Özel POS Kampanyası İşletmenizin finansal ihtiyaçlarına uygun esnek POS çözümleri Kuveyt Türk'te! POS'a Başvur Kampanya Tarihleri 1.11.202 …;;;;v2
kuveyt-turk--pos-kampanyalari-kuveyt-turkten-yeni-musterilere-ozel-pos-kampanyasi;kuveyt-turk;vade_ay;3;0.55;rule_heuristic;;…n Bloke Komisyonsuz, Banka Kartlarında 15 Gün Bloke Komisyonsuz POS Bu POS kampanyası, yeni POS müşterilerimiz için ilk [3 ay] boyunca geçerli olup, işletmenizin nakit akışını rahatlatacak uygun komisyon oranları sunmaktadır. İşletmenizin ödeme s…;;;;v2
kuveyt-turk--pos-kampanyalari-kuveyt-turkten-yeni-musterilere-ozel-pos-kampanyasi;kuveyt-turk;kampanya_suresi;2026-12-31;0.72;rule_heuristic;;…ampanyası İşletmenizin finansal ihtiyaçlarına uygun esnek POS çözümleri Kuveyt Türk'te! POS'a Başvur Kampanya Tarihleri [1.11.2025] - 31.12.2026 Kampanyayı Paylaş Facebook'da paylaş X'de paylaş LinkedIn'de paylaş Whatsapp'da paylaş Kuveyt Türk olarak,…;;;;v2
kuveyt-turk--surdurulebilir-dis-ticaret-finansmanlari;kuveyt-turk;campaign_type;İhtiyaç Finansmanı;0.60;classifier;;Ana Sayfa Sürdürülebilir Dış Ticaret Finansmanları Sürdürülebilir Dış Ticaret Finansmanları Sürdürülebilir Dış Ticaret Finansmanları ile çevresel ve toplumsal sorumluluklara uyun olarak işletmenizi uzun vadeli global baş …;;;;v2
turkiye-emlak-katilim--finansmanlar-kentsel-donusum-finansmani;turkiye-emlak-katilim;campaign_type;Konut Finansmanı;0.70;classifier;;Türkiye Emlak Katılım Bankası A.Ş. internet sitesini ziyaretiniz esnasında kullanılabilecek çerezler ve benzeri teknolojiler hakkında bilgi vermek amacıyla işbu Çerez Politikası'nı hazırlanmıştır. Kentsel Dönüşüm Finansm …;;;;v2
turkiye-emlak-katilim--finansmanlar-kentsel-donusum-finansmani;turkiye-emlak-katilim;vade_ay;84;0.85;rule_heuristic;;…serbest bırakır. Emlak Katılım'da güçlendirme ve konut finansmanında 120 aya varan vadeler ile işyeri finansmanında ise [84 aya] varan vadelerde uygun kar payı oranları ile kat maliklerine kentsel dönüşüm finansmanı sağlanmaktadır. Kat maliklerinin…;;;;v2
turkiye-emlak-katilim--finansmanlar-konut-finansmani;turkiye-emlak-katilim;vade_ay;60;0.85;rule_heuristic;;"… sağlanmasına yönelik bir fon kullandırım ürünüdür. Vade : TL cinsinden 120 aya kadar; USD veya EUR cinsinden ise azami [60 ay] vadeye kadar vade imkanı sunmaktadır. Finansman Oranı : Ekspertiz değerinin %80'ine kadar finansman kullandırabilmekted…";;;;v2
turkiye-emlak-katilim--finansmanlar-tasit-finansmani;turkiye-emlak-katilim;campaign_type;Taşıt Finansmanı;0.70;classifier;;Türkiye Emlak Katılım Bankası A.Ş. internet sitesini ziyaretiniz esnasında kullanılabilecek çerezler ve benzeri teknolojiler hakkında bilgi vermek amacıyla işbu Çerez Politikası'nı hazırlanmıştır. Taşıt Finansmanı Ana sa …;;;;v2
turkiye-emlak-katilim--nakdi-finansman-cevreci-ihracat-finansmani;turkiye-emlak-katilim;campaign_type;Finansman;0.60;classifier;;Türkiye Emlak Katılım Bankası A.Ş. internet sitesini ziyaretiniz esnasında kullanılabilecek çerezler ve benzeri teknolojiler hakkında bilgi vermek amacıyla işbu Çerez Politikası'nı hazırlanmıştır. Çevreci İhracat Finansm …;;;;v2
turkiye-emlak-katilim--nakdi-finansman-cevreci-ihracat-finansmani;turkiye-emlak-katilim;vade_ay;24;0.85;rule_heuristic;;… limiti 5.000.000 TL'dir. İlgili ürün kapsamında kullandırılacak finansmanların vadesi azami 3 ay ödemesiz dönem, azami [24 ay] vade (ödemesiz dönem dahil) olacak şekilde uygulanacaktır. Katılım finans prensiplerine uygun olarak KFK (Katılım Finan…;;;;v2
turkiye-emlak-katilim--nakdi-finansman-ihracatci-kadin-girisimci-destek-finansmani;turkiye-emlak-katilim;campaign_type;Finansman;0.60;classifier;;Türkiye Emlak Katılım Bankası A.Ş. internet sitesini ziyaretiniz esnasında kullanılabilecek çerezler ve benzeri teknolojiler hakkında bilgi vermek amacıyla işbu Çerez Politikası'nı hazırlanmıştır. İhracatçı Kadın Girişim …;;;;v2
